173|58|2024|2|BUENA|0
8527|59|2024|2|MALA|0
12696|60|2024|2|EXCELENTE|0
541|61|2024|2|EXCELENTE|0
12470|62|2024|2|REGULAR|0
12470|62|2024|3|MALA|0
12470|62|2024|4|BUENA|0
8585|63|2024|2|BUENA|0
8585|63|2024|3|MALA|0
4116|64|2024|2|BUENA|0
4116|64|2024|3|BUENA|0
8867|65|2024|2|BUENA|0
8867|65|2024|3|BUENA|0
8867|65|2024|4|MALA|0
8747|66|2024|2|REGULAR|0
8747|66|2024|3|REGULAR|0
8747|66|2024|4|EXCELENTE|0
12244|67|2024|3|BUENA|0
12946|68|2024|2|EXCELENTE|0
8393|69|2024|2|MALA|0
12395|70|2024|4|BUENA|0
8680|71|2024|2|REGULAR|0
8680|71|2024|3|EXCELENTE|0
12210|72|2024|2|BUENA|0
12210|72|2024|3|REGULAR|0
643|73|2024|3|BUENA|0
643|73|2024|4|MALA|0
643|73|2024|5|MALA|0
8729|74|2024|3|BUENA|0
8729|74|2024|4|REGULAR|0
8447|75|2024|2|MALA|0
8320|76|2024|2|BUENA|0
8320|76|2024|3|REGULAR|0
8320|76|2024|4|MALA|0
4081|77|2024|2|EXCELENTE|0
4081|77|2024|3|REGULAR|0
4081|77|2024|4|MALA|0
4897|78|2024|2|MALA|0
4897|78|2024|3|EXCELENTE|0
4897|78|2024|4|MALA|0
4287|79|2024|2|BUENA|0
4287|79|2024|3|BUENA|0
4969|80|2024|2|MALA|0
809|81|2024|2|MALA|0
809|81|2024|3|EXCELENTE|0
12491|82|2024|2|EXCELENTE|0
12491|82|2024|3|MALA|0
12491|82|2024|4|BUENA|0
638|83|2024|2|REGULAR|0
4914|84|2024|3|REGULAR|0
4914|84|2024|4|REGULAR|0
8189|85|2024|2|EXCELENTE|0
8189|85|2024|3|REGULAR|0
8189|85|2024|4|MALA|0
300|86|2024|3|EXCELENTE|0
300|86|2024|4|REGULAR|0
4602|87|2024|2|EXCELENTE|0
4602|87|2024|3|REGULAR|0
4602|87|2024|4|REGULAR|0
4013|88|2024|2|REGULAR|0
4013|88|2024|3|REGULAR|0
4013|88|2024|4|REGULAR|0
4652|89|2024|4|EXCELENTE|0
243|90|2024|2|EXCELENTE|0
243|90|2024|3|MALA|0
243|90|2024|4|REGULAR|0
8792|91|2024|2|BUENA|0
8792|91|2024|3|BUENA|0
8792|91|2024|4|REGULAR|0
12013|92|2024|2|BUENA|0
150|93|2024|2|EXCELENTE|0
150|93|2024|3|REGULAR|0
150|93|2024|4|BUENA|0
4994|94|2024|2|MALA|0
4994|94|2024|3|MALA|0
4994|94|2024|4|EXCELENTE|0
265|95|2024|2|REGULAR|0
265|95|2024|3|MALA|0
4036|96|2024|2|EXCELENTE|0
4036|96|2024|3|BUENA|0
4036|96|2024|4|EXCELENTE|0
8394|97|2024|2|REGULAR|0
8394|97|2024|3|MALA|0
8394|97|2024|4|BUENA|0
4021|98|2024|2|MALA|0
43|99|2024|2|EXCELENTE|0
43|99|2024|3|REGULAR|0
43|99|2024|4|MALA|0
4404|100|2024|3|EXCELENTE|0
8227|101|2024|4|REGULAR|0
8227|101|2024|5|REGULAR|0
8227|101|2024|6|BUENA|0
8541|102|2024|2|REGULAR|0
4656|103|2024|2|BUENA|0
4656|103|2024|3|REGULAR|0
4656|103|2024|4|MALA|0
4284|104|2024|2|REGULAR|0
12254|105|2024|2|REGULAR|0
12254|105|2024|3|BUENA|0
12254|105|2024|4|EXCELENTE|0
116|106|2024|2|MALA|0
12343|107|2024|2|REGULAR|0
12343|107|2024|3|MALA|0
12343|107|2024|4|MALA|0
4119|108|2024|2|BUENA|0
4119|108|2024|3|REGULAR|0
4119|108|2024|4|EXCELENTE|0
345|109|2024|2|BUENA|0
345|109|2024|3|BUENA|0
12018|110|2024|2|BUENA|0
12018|110|2024|3|EXCELENTE|0
839|111|2024|2|EXCELENTE|0
839|111|2024|3|REGULAR|0
839|111|2024|4|REGULAR|0
44|112|2024|2|BUENA|0
8961|113|2024|2|EXCELENTE|0
12662|114|2024|2|EXCELENTE|0
12662|114|2024|3|BUENA|0
12662|114|2024|4|MALA|0
8541|115|2024|2|REGULAR|0
8541|115|2024|3|BUENA|0
8541|115|2024|4|REGULAR|0
579|116|2024|2|REGULAR|0
472|117|2024|2|BUENA|0
4855|118|2024|3|REGULAR|0
4855|118|2024|4|BUENA|0
113|119|2024|2|REGULAR|0
113|119|2024|3|MALA|0
113|119|2024|4|REGULAR|0
12838|120|2024|3|EXCELENTE|0
12836|121|2024|2|MALA|0
12836|121|2024|3|REGULAR|0
8757|122|2024|3|BUENA|0
8757|122|2024|4|EXCELENTE|0
8757|122|2024|5|REGULAR|0
4948|123|2024|2|MALA|0
4948|123|2024|3|REGULAR|0
4948|123|2024|4|REGULAR|0
8088|124|2024|3|EXCELENTE|0
8088|124|2024|4|BUENA|0
4305|125|2024|4|MALA|0
4305|125|2024|5|MALA|0
4305|125|2024|6|EXCELENTE|0
592|126|2024|2|REGULAR|0
592|126|2024|3|EXCELENTE|0
592|126|2024|4|BUENA|0
690|127|2024|2|MALA|0
690|127|2024|3|BUENA|0
690|127|2024|4|MALA|0
941|128|2024|2|MALA|0
8566|129|2024|2|BUENA|0
8566|129|2024|3|EXCELENTE|0
8566|129|2024|4|MALA|0
8180|130|2024|2|MALA|0
8180|130|2024|3|MALA|0
4643|131|2024|2|EXCELENTE|0
12580|132|2024|2|EXCELENTE|0
968|133|2024|2|BUENA|0
968|133|2024|3|REGULAR|0
4451|134|2024|2|EXCELENTE|0
4451|134|2024|3|MALA|0
44|135|2024|2|EXCELENTE|0
12858|136|2024|2|REGULAR|0
12858|136|2024|3|BUENA|0
12659|137|2024|2|EXCELENTE|0
12659|137|2024|3|EXCELENTE|0
8246|138|2024|2|REGULAR|0
8246|138|2024|3|REGULAR|0
8246|138|2024|4|REGULAR|0
12950|139|2024|3|EXCELENTE|0
12950|139|2024|4|REGULAR|0
4495|140|2024|2|EXCELENTE|0
4495|140|2024|3|EXCELENTE|0
4495|140|2024|4|REGULAR|0
12550|141|2024|2|BUENA|0
12550|141|2024|3|REGULAR|0
12550|141|2024|4|MALA|0
8290|142|2024|2|EXCELENTE|0
12636|143|2024|2|REGULAR|0
12636|143|2024|3|MALA|0
4872|144|2024|2|EXCELENTE|0
12962|145|2024|2|EXCELENTE|0
12962|145|2024|3|REGULAR|0
4967|146|2024|4|BUENA|0
4967|146|2024|5|BUENA|0
12972|147|2024|2|EXCELENTE|0
8095|148|2024|2|MALA|0
8095|148|2024|3|REGULAR|0
579|149|2024|2|EXCELENTE|0
579|149|2024|3|MALA|0
12639|150|2024|2|REGULAR|0
12639|150|2024|3|REGULAR|0
12489|151|2024|2|MALA|0
12894|152|2024|2|MALA|0
32754|153|2024|2|REGULAR|0
315|154|2024|2|REGULAR|0
315|154|2024|3|REGULAR|0
8983|155|2024|2|MALA|0
8373|156|2024|2|EXCELENTE|0
8373|156|2024|3|REGULAR|0
8373|156|2024|4|BUENA|0
4487|157|2024|4|EXCELENTE|0
4487|157|2024|5|EXCELENTE|0
4766|158|2024|2|REGULAR|0
4766|158|2024|3|MALA|0
8529|159|2024|2|REGULAR|0
8529|159|2024|3|MALA|0
8529|159|2024|4|EXCELENTE|0
8531|160|2024|2|MALA|0
8531|160|2024|3|EXCELENTE|0
8531|160|2024|4|EXCELENTE|0
4470|161|2024|2|REGULAR|0
4470|161|2024|3|EXCELENTE|0
8164|162|2024|3|EXCELENTE|0
4492|163|2024|2|REGULAR|0
12671|164|2024|2|REGULAR|0
12671|164|2024|3|EXCELENTE|0
12671|164|2024|4|REGULAR|0
4224|165|2024|2|EXCELENTE|0
4224|165|2024|3|EXCELENTE|0
4224|165|2024|4|REGULAR|0
4569|166|2024|2|MALA|0
4569|166|2024|3|BUENA|0
4569|166|2024|4|BUENA|0
12849|167|2024|3|EXCELENTE|0
8773|168|2024|4|BUENA|0
4347|169|2024|2|MALA|0
4347|169|2024|3|EXCELENTE|0
142|170|2024|2|REGULAR|0
12568|171|2024|2|MALA|0
8857|172|2024|2|BUENA|0
8857|172|2024|3|MALA|0
8657|173|2024|2|REGULAR|0
8657|173|2024|3|EXCELENTE|0
4771|174|2024|2|BUENA|0
12069|175|2024|2|BUENA|0
12069|175|2024|3|EXCELENTE|0
1000|176|2024|2|MALA|0
1000|176|2024|3|EXCELENTE|0
1000|176|2024|4|REGULAR|0
12558|177|2024|2|REGULAR|0
4787|178|2024|2|MALA|0
4787|178|2024|3|EXCELENTE|0
4787|178|2024|4|MALA|0
4947|179|2024|2|EXCELENTE|0
4690|180|2024|2|REGULAR|0
4690|180|2024|3|MALA|0
4690|180|2024|4|EXCELENTE|0
12941|181|2024|2|BUENA|0
12406|182|2024|2|BUENA|0
32398|183|2024|2|MALA|0
32398|183|2024|3|MALA|0
32398|183|2024|4|REGULAR|0
8819|184|2024|4|MALA|0
12656|185|2024|2|BUENA|0
12656|185|2024|3|MALA|0
12656|185|2024|4|MALA|0
92|186|2024|2|BUENA|0
92|186|2024|3|BUENA|0
12035|187|2024|2|EXCELENTE|0
12035|187|2024|3|REGULAR|0
12035|187|2024|4|REGULAR|0
12640|188|2024|2|BUENA|0
12640|188|2024|3|BUENA|0
12640|188|2024|4|MALA|0
8104|189|2024|3|MALA|0
8104|189|2024|4|EXCELENTE|0
8104|189|2024|5|BUENA|0
12887|190|2024|2|MALA|0
12887|190|2024|3|MALA|0
12887|190|2024|4|MALA|0
980|191|2024|2|BUENA|0
980|191|2024|3|EXCELENTE|0
4747|192|2024|2|BUENA|0
677|193|2024|2|MALA|0
247|194|2024|2|EXCELENTE|0
247|194|2024|3|MALA|0
247|194|2024|4|REGULAR|0
8730|195|2024|2|EXCELENTE|0
699|196|2024|4|BUENA|0
699|196|2024|5|BUENA|0
699|196|2024|6|MALA|0
30|197|2024|2|EXCELENTE|0
30|197|2024|3|REGULAR|0
976|198|2024|4|BUENA|0
4149|199|2024|2|REGULAR|0
4149|199|2024|3|MALA|0
4149|199|2024|4|REGULAR|0
12719|200|2024|2|REGULAR|0
12366|201|2024|2|BUENA|0
4993|202|2024|2|EXCELENTE|0
4993|202|2024|3|REGULAR|0
4993|202|2024|4|REGULAR|0
12966|203|2024|2|EXCELENTE|0
12966|203|2024|3|MALA|0
8832|204|2024|2|REGULAR|0
8832|204|2024|3|REGULAR|0
8832|204|2024|4|BUENA|0
4007|205|2024|2|REGULAR|0
4007|205|2024|3|EXCELENTE|0
4007|205|2024|4|REGULAR|0
12884|206|2024|2|EXCELENTE|0
12884|206|2024|3|BUENA|0
8394|207|2024|2|BUENA|0
8394|207|2024|3|BUENA|0
8394|207|2024|4|MALA|0
4110|208|2024|3|MALA|0
4110|208|2024|4|EXCELENTE|0
4110|208|2024|5|MALA|0
12639|209|2024|3|BUENA|0
12639|209|2024|4|EXCELENTE|0
12639|209|2024|5|MALA|0
8735|210|2024|2|BUENA|0
4124|211|2024|2|REGULAR|0
4124|211|2024|3|EXCELENTE|0
4124|211|2024|4|REGULAR|0
4783|212|2024|2|BUENA|0
8909|213|2024|2|REGULAR|0
8909|213|2024|3|BUENA|0
8909|213|2024|4|EXCELENTE|0
4872|214|2024|2|EXCELENTE|0
4872|214|2024|3|BUENA|0
4542|215|2024|2|EXCELENTE|0
4733|216|2024|3|MALA|0
4733|216|2024|4|MALA|0
4733|216|2024|5|MALA|0
4369|217|2024|2|MALA|0
4369|217|2024|3|REGULAR|0
4369|217|2024|4|REGULAR|0
8955|218|2024|2|BUENA|0
8955|218|2024|3|EXCELENTE|0
8955|218|2024|4|MALA|0
4702|219|2024|4|EXCELENTE|0
4702|219|2024|5|BUENA|0
4174|220|2024|2|EXCELENTE|0
12629|221|2024|2|REGULAR|0
12629|221|2024|3|MALA|0
12629|221|2024|4|MALA|0
4941|222|2024|2|REGULAR|0
4941|222|2024|3|MALA|0
4941|222|2024|4|BUENA|0
4090|223|2024|2|REGULAR|0
4090|223|2024|3|BUENA|0
12604|224|2024|2|BUENA|0
12604|224|2024|3|BUENA|0
32760|225|2024|2|BUENA|0
32760|225|2024|3|REGULAR|0
32760|225|2024|4|REGULAR|0
4209|226|2024|2|MALA|0
4209|226|2024|3|BUENA|0
4751|227|2024|2|BUENA|0
4751|227|2024|3|BUENA|0
4751|227|2024|4|REGULAR|0
4391|228|2024|3|BUENA|0
4391|228|2024|4|REGULAR|0
4391|228|2024|5|BUENA|0
4942|229|2024|2|MALA|0
8714|230|2024|2|MALA|0
8613|231|2024|2|BUENA|0
8613|231|2024|3|EXCELENTE|0
8613|231|2024|4|MALA|0
4375|232|2024|2|REGULAR|0
8037|233|2024|2|BUENA|0
8037|233|2024|3|REGULAR|0
12271|234|2024|2|REGULAR|0
12271|234|2024|3|BUENA|0
8235|235|2024|2|REGULAR|0
8235|235|2024|3|EXCELENTE|0
4151|236|2024|2|EXCELENTE|0
4151|236|2024|3|MALA|0
261|237|2024|3|MALA|0
860|238|2024|4|EXCELENTE|0
860|238|2024|5|BUENA|0
860|238|2024|6|MALA|0
8355|239|2024|2|BUENA|0
8024|240|2024|2|REGULAR|0
8489|241|2024|2|REGULAR|0
8489|241|2024|3|REGULAR|0
8489|241|2024|4|EXCELENTE|0
777|242|2024|2|BUENA|0
777|242|2024|3|MALA|0
8924|243|2024|2|EXCELENTE|0
8826|244|2024|2|EXCELENTE|0
8826|244|2024|3|BUENA|0
8826|244|2024|4|EXCELENTE|0
12568|245|2024|4|EXCELENTE|0
4796|246|2024|3|BUENA|0
4796|246|2024|4|BUENA|0
307|247|2024|2|REGULAR|0
215|248|2024|2|BUENA|0
215|248|2024|3|BUENA|0
686|249|2024|2|EXCELENTE|0
686|249|2024|3|REGULAR|0
686|249|2024|4|MALA|0
8977|250|2024|2|BUENA|0
8977|250|2024|3|REGULAR|0
8268|251|2024|3|BUENA|0
8268|251|2024|4|EXCELENTE|0
8268|251|2024|5|BUENA|0
234|252|2024|2|REGULAR|0
234|252|2024|3|BUENA|0
4051|253|2024|2|BUENA|0
8776|254|2024|2|BUENA|0
8776|254|2024|3|REGULAR|0
8528|255|2024|2|REGULAR|0
8528|255|2024|3|BUENA|0
8528|255|2024|4|BUENA|0
8716|256|2024|2|BUENA|0
4265|257|2024|2|EXCELENTE|0
8835|258|2024|3|MALA|0
710|259|2024|2|BUENA|0
710|259|2024|3|BUENA|0
8711|260|2024|2|EXCELENTE|0
8711|260|2024|3|EXCELENTE|0
8711|260|2024|4|EXCELENTE|0
4708|261|2024|4|BUENA|0
4708|261|2024|5|BUENA|0
352|262|2024|2|MALA|0
352|262|2024|3|MALA|0
352|262|2024|4|MALA|0
32120|263|2024|2|MALA|0
391|264|2024|2|BUENA|0
12604|265|2024|2|EXCELENTE|0
224|266|2024|2|BUENA|0
224|266|2024|3|REGULAR|0
224|266|2024|4|EXCELENTE|0
4410|267|2024|2|BUENA|0
4410|267|2024|3|REGULAR|0
4017|268|2024|3|BUENA|0
12390|269|2024|2|BUENA|0
12390|269|2024|3|REGULAR|0
8010|270|2024|2|MALA|0
8010|270|2024|3|EXCELENTE|0
8010|270|2024|4|EXCELENTE|0
12710|271|2024|2|BUENA|0
12710|271|2024|3|REGULAR|0
12710|271|2024|4|REGULAR|0
869|272|2024|2|REGULAR|0
13|273|2024|2|MALA|0
13|273|2024|3|MALA|0
13|273|2024|4|BUENA|0
12311|274|2024|2|MALA|0
12311|274|2024|3|MALA|0
12311|274|2024|4|MALA|0
8942|275|2024|2|EXCELENTE|0
8942|275|2024|3|EXCELENTE|0
8942|275|2024|4|REGULAR|0
4463|276|2024|4|REGULAR|0
4463|276|2024|5|MALA|0
4419|277|2024|2|MALA|0
4622|278|2024|2|REGULAR|0
8551|279|2024|4|REGULAR|0
8750|280|2024|2|EXCELENTE|0
8750|280|2024|3|EXCELENTE|0
8750|280|2024|4|EXCELENTE|0
12406|281|2024|3|EXCELENTE|0
12406|281|2024|4|REGULAR|0
12406|281|2024|5|BUENA|0
375|282|2024|2|MALA|0
4866|283|2024|2|REGULAR|0
4866|283|2024|3|MALA|0
4866|283|2024|4|EXCELENTE|0
479|284|2024|2|MALA|0
479|284|2024|3|EXCELENTE|0
479|284|2024|4|REGULAR|0
8565|285|2024|2|EXCELENTE|0
8565|285|2024|3|BUENA|0
8565|285|2024|4|REGULAR|0
197|286|2024|2|BUENA|0
197|286|2024|3|BUENA|0
4807|287|2024|2|EXCELENTE|0
4807|287|2024|3|REGULAR|0
4807|287|2024|4|EXCELENTE|0
8213|288|2024|2|REGULAR|0
8213|288|2024|3|MALA|0
4706|289|2024|2|EXCELENTE|0
4706|289|2024|3|REGULAR|0
4706|289|2024|4|BUENA|0
8310|290|2024|4|BUENA|0
4381|291|2024|2|BUENA|0
4381|291|2024|3|REGULAR|0
12945|292|2024|2|MALA|0
12945|292|2024|3|BUENA|0
12945|292|2024|4|BUENA|0
4584|293|2024|2|MALA|0
4584|293|2024|3|REGULAR|0
4584|293|2024|4|MALA|0
4894|294|2024|2|BUENA|0
4894|294|2024|3|MALA|0
358|295|2024|2|BUENA|0
358|295|2024|3|BUENA|0
4111|296|2024|2|EXCELENTE|0
4111|296|2024|3|EXCELENTE|0
4111|296|2024|4|BUENA|0
8175|297|2024|2|REGULAR|0
12969|298|2024|2|MALA|0
921|299|2024|2|EXCELENTE|0
8313|300|2024|2|MALA|0
8313|300|2024|3|EXCELENTE|0
8313|300|2024|4|BUENA|0
489|301|2024|2|MALA|0
489|301|2024|3|BUENA|0
8158|302|2024|2|REGULAR|0
12157|303|2024|2|MALA|0
4051|304|2024|2|BUENA|0
4051|304|2024|3|REGULAR|0
4051|304|2024|4|MALA|0
4342|305|2024|3|REGULAR|0
4342|305|2024|4|MALA|0
4342|305|2024|5|MALA|0
4937|306|2024|3|REGULAR|0
4937|306|2024|4|EXCELENTE|0
4937|306|2024|5|BUENA|0
8629|307|2024|2|MALA|0
8629|307|2024|3|EXCELENTE|0
4825|308|2024|2|MALA|0
4825|308|2024|3|REGULAR|0
604|309|2024|2|REGULAR|0
604|309|2024|3|MALA|0
604|309|2024|4|MALA|0
4543|310|2024|2|BUENA|0
4543|310|2024|3|REGULAR|0
4543|310|2024|4|MALA|0
12174|311|2024|4|BUENA|0
12174|311|2024|5|REGULAR|0
12174|311|2024|6|REGULAR|0
393|312|2024|2|EXCELENTE|0
12417|313|2024|2|REGULAR|0
12417|313|2024|3|MALA|0
12417|313|2024|4|BUENA|0
173|314|2024|3|REGULAR|0
173|314|2024|4|MALA|0
173|314|2024|5|MALA|0
4111|315|2024|2|BUENA|0
4111|315|2024|3|EXCELENTE|0
4111|315|2024|4|MALA|0
4868|316|2024|2|MALA|0
4868|316|2024|3|REGULAR|0
4785|317|2024|2|BUENA|0
4785|317|2024|3|REGULAR|0
566|318|2024|3|EXCELENTE|0
566|318|2024|4|BUENA|0
370|319|2024|2|REGULAR|0
925|320|2024|2|EXCELENTE|0
925|320|2024|3|MALA|0
925|320|2024|4|REGULAR|0
12182|321|2024|3|MALA|0
12182|321|2024|4|BUENA|0
845|322|2024|2|BUENA|0
845|322|2024|3|MALA|0
845|322|2024|4|BUENA|0
11|323|2024|2|EXCELENTE|0
11|323|2024|3|REGULAR|0
11|323|2024|4|EXCELENTE|0
324|324|2024|2|EXCELENTE|0
344|325|2024|2|EXCELENTE|0
658|326|2024|2|MALA|0
8423|327|2024|2|EXCELENTE|0
8423|327|2024|3|EXCELENTE|0
8423|327|2024|4|EXCELENTE|0
12604|328|2024|2|BUENA|0
12178|329|2024|2|REGULAR|0
8438|330|2024|3|REGULAR|0
8438|330|2024|4|BUENA|0
8438|330|2024|5|MALA|0
4424|331|2024|2|MALA|0
4330|332|2024|3|BUENA|0
401|333|2024|2|BUENA|0
401|333|2024|3|MALA|0
4649|334|2024|2|EXCELENTE|0
12307|335|2024|2|REGULAR|0
12307|335|2024|3|BUENA|0
12307|335|2024|4|EXCELENTE|0
12604|336|2024|2|BUENA|0
12604|336|2024|3|EXCELENTE|0
4903|337|2024|2|REGULAR|0
4903|337|2024|3|REGULAR|0
4903|337|2024|4|MALA|0
8169|338|2024|3|BUENA|0
12897|339|2024|2|MALA|0
12897|339|2024|3|REGULAR|0
855|340|2024|2|BUENA|0
855|340|2024|3|REGULAR|0
855|340|2024|4|REGULAR|0
12444|341|2024|2|MALA|0
12444|341|2024|3|EXCELENTE|0
8512|342|2024|2|REGULAR|0
8492|343|2024|2|BUENA|0
8492|343|2024|3|EXCELENTE|0
12615|344|2024|3|REGULAR|0
12615|344|2024|4|MALA|0
8303|345|2024|2|MALA|0
8303|345|2024|3|REGULAR|0
728|346|2024|2|BUENA|0
12944|347|2024|4|BUENA|0
12944|347|2024|5|MALA|0
8323|348|2024|2|EXCELENTE|0
8323|348|2024|3|BUENA|0
8323|348|2024|4|MALA|0
4680|349|2024|2|EXCELENTE|0
4680|349|2024|3|EXCELENTE|0
4680|349|2024|4|MALA|0
8716|350|2024|2|MALA|0
8716|350|2024|3|REGULAR|0
8716|350|2024|4|REGULAR|0
145|351|2024|2|BUENA|0
145|351|2024|3|MALA|0
145|351|2024|4|MALA|0
957|352|2024|2|EXCELENTE|0
957|352|2024|3|BUENA|0
8680|353|2024|2|BUENA|0
8680|353|2024|3|BUENA|0
8772|354|2024|2|REGULAR|0
608|355|2024|2|BUENA|0
608|355|2024|3|BUENA|0
608|355|2024|4|MALA|0
911|356|2024|2|EXCELENTE|0
8420|357|2024|2|MALA|0
8420|357|2024|3|EXCELENTE|0
8420|357|2024|4|MALA|0
8695|358|2024|2|MALA|0
8695|358|2024|3|BUENA|0
8695|358|2024|4|MALA|0
8765|359|2024|2|BUENA|0
8765|359|2024|3|REGULAR|0
8765|359|2024|4|BUENA|0
663|360|2024|2|MALA|0
663|360|2024|3|EXCELENTE|0
4861|361|2024|2|EXCELENTE|0
122|362|2024|2|REGULAR|0
8469|363|2024|2|REGULAR|0
8469|363|2024|3|REGULAR|0
8558|364|2024|2|REGULAR|0
8558|364|2024|3|MALA|0
8558|364|2024|4|REGULAR|0
4954|365|2024|2|REGULAR|0
12624|366|2024|2|BUENA|0
12624|366|2024|3|BUENA|0
26|367|2024|2|REGULAR|0
12889|368|2024|2|BUENA|0
12889|368|2024|3|REGULAR|0
12889|368|2024|4|REGULAR|0
527|369|2024|2|EXCELENTE|0
707|370|2024|2|MALA|0
707|370|2024|3|EXCELENTE|0
489|371|2024|2|BUENA|0
489|371|2024|3|REGULAR|0
489|371|2024|4|EXCELENTE|0
8646|372|2024|4|MALA|0
8430|373|2024|2|REGULAR|0
8430|373|2024|3|BUENA|0
245|374|2024|2|EXCELENTE|0
32329|375|2024|2|BUENA|0
32329|375|2024|3|REGULAR|0
32329|375|2024|4|MALA|0
74|376|2024|3|MALA|0
12250|377|2024|2|REGULAR|0
12250|377|2024|3|BUENA|0
350|378|2024|2|REGULAR|0
350|378|2024|3|REGULAR|0
350|378|2024|4|EXCELENTE|0
4217|379|2024|2|REGULAR|0
4217|379|2024|3|REGULAR|0
4217|379|2024|4|MALA|0
8742|380|2024|3|EXCELENTE|0
8742|380|2024|4|BUENA|0
8742|380|2024|5|EXCELENTE|0
12726|381|2024|4|MALA|0
12726|381|2024|5|MALA|0
12726|381|2024|6|MALA|0
812|382|2024|2|MALA|0
12904|383|2024|3|BUENA|0
12904|383|2024|4|BUENA|0
12904|383|2024|5|BUENA|0
12740|384|2024|2|EXCELENTE|0
12740|384|2024|3|MALA|0
